Date,Category,Year,Month,Day,IsHoliday,PredictedOrderQuantity
2024-09-02,Cabinet,2024,9,2,0,22.542018095238085
2024-09-02,Bed,2024,9,2,0,33.32154607984609
2024-09-02,Desk,2024,9,2,0,38.69346884433292
2024-09-03,Table,2024,9,3,0,43.909170678210685
2024-09-03,Chair,2024,9,3,0,94.08775793650793
2024-09-03,Sofa,2024,9,3,0,60.734674963924974
2024-09-03,Cabinet,2024,9,3,0,23.61185095238094
2024-09-03,Bed,2024,9,3,0,34.71861873496873
2024-09-03,Desk,2024,9,3,0,34.53020594750752
2024-09-04,Table,2024,9,4,0,44.1514940909091
2024-09-04,Chair,2024,9,4,0,103.16017063492063
2024-09-04,Sofa,2024,9,4,0,60.59974639249639
2024-09-04,Cabinet,2024,9,4,0,23.823646959706952
2024-09-04,Bed,2024,9,4,0,36.360618734968725
2024-09-04,Desk,2024,9,4,0,34.16502737607894
2024-09-05,Table,2024,9,5,0,40.68664051948051
2024-09-05,Chair,2024,9,5,0,101.2686785714286
2024-09-05,Sofa,2024,9,5,0,61.19167063492064
2024-09-05,Cabinet,2024,9,5,0,23.544923150183145
2024-09-05,Bed,2024,9,5,0,34.163433020683016
2024-09-05,Desk,2024,9,5,0,33.10670187482581
2024-09-06,Table,2024,9,6,0,37.969886406926406
2024-09-06,Chair,2024,9,6,0,87.35288095238097
2024-09-06,Sofa,2024,9,6,0,59.88525000000001
2024-09-06,Cabinet,2024,9,6,0,23.674869816849814
2024-09-06,Bed,2024,9,6,0,32.25809734247233
2024-09-06,Desk,2024,9,6,0,32.69982457741562
2024-09-07,Table,2024,9,7,1,48.885080559163065
2024-09-07,Chair,2024,9,7,1,176.83054166666665
2024-09-07,Sofa,2024,9,7,1,73.62704226190475
2024-09-07,Cabinet,2024,9,7,1,23.56769682539682
2024-09-07,Bed,2024,9,7,1,43.55395438126688
2024-09-07,Desk,2024,9,7,1,45.06822470238096
2024-09-08,Table,2024,9,8,1,50.24971032106782
2024-09-08,Chair,2024,9,8,1,173.0698928571429
2024-09-08,Sofa,2024,9,8,1,74.50678630952379
2024-09-08,Cabinet,2024,9,8,1,23.942646825396814
2024-09-08,Bed,2024,9,8,1,42.77523017491767
2024-09-08,Desk,2024,9,8,1,45.18822470238096
2024-09-09,Table,2024,9,9,0,35.1937227343309
2024-09-09,Chair,2024,9,9,0,107.27189556277055
2024-09-09,Sofa,2024,9,9,0,49.141821789321796
2024-09-09,Cabinet,2024,9,9,0,25.341430096961854
2024-09-09,Bed,2024,9,9,0,33.68999131529968
2024-09-09,Desk,2024,9,9,0,39.07508879345556
2024-09-10,Table,2024,9,10,0,33.942652279785435
2024-09-10,Chair,2024,9,10,0,117.71653841991342
2024-09-10,Sofa,2024,9,10,0,49.348993217893224
2024-09-10,Cabinet,2024,9,10,0,24.53922152553328
2024-09-10,Bed,2024,9,10,0,35.24796017976853
2024-09-10,Desk,2024,9,10,0,36.53201959584032
2024-09-11,Table,2024,9,11,0,34.18626484157847
2024-09-11,Chair,2024,9,11,0,120.07320508658007
2024-09-11,Sofa,2024,9,11,0,50.58676940836942
2024-09-11,Cabinet,2024,9,11,0,24.098119144580906
2024-09-11,Bed,2024,9,11,0,33.49688177114013
2024-09-11,Desk,2024,9,11,0,35.58191394107841
2024-09-12,Table,2024,9,12,0,36.831578611419744
2024-09-12,Chair,2024,9,12,0,117.79314556277055
2024-09-12,Sofa,2024,9,12,0,59.27893607503608
2024-09-12,Cabinet,2024,9,12,0,23.839957716009486
2024-09-12,Bed,2024,9,12,0,31.60415739551575
2024-09-12,Desk,2024,9,12,0,35.7393782267927
2024-09-13,Table,2024,9,13,0,36.964475278086404
2024-09-13,Chair,2024,9,13,0,119.01994534632034
2024-09-13,Sofa,2024,9,13,0,72.89986147186146
2024-09-13,Cabinet,2024,9,13,0,23.828028827120594
2024-09-13,Bed,2024,9,13,0,32.372799855833215
2024-09-13,Desk,2024,9,13,0,36.415188025911704
2024-09-14,Table,2024,9,14,1,63.311181262626285
2024-09-14,Chair,2024,9,14,1,174.5047182539682
2024-09-14,Sofa,2024,9,14,1,78.44195496031745
2024-09-14,Cabinet,2024,9,14,1,23.86874765873015
2024-09-14,Bed,2024,9,14,1,42.464519501332
2024-09-14,Desk,2024,9,14,1,51.58823759920632
2024-09-15,Table,2024,9,15,1,62.846997929292954
2024-09-15,Chair,2024,9,15,1,172.75223015873013
2024-09-15,Sofa,2024,9,15,1,82.43794806808688
2024-09-15,Cabinet,2024,9,15,1,24.169701230158722
2024-09-15,Bed,2024,9,15,1,42.391088945776445
2024-09-15,Desk,2024,9,15,1,51.304147855616584
2024-09-16,Table,2024,9,16,0,46.24572870139513
2024-09-16,Chair,2024,9,16,0,87.44923142135642
2024-09-16,Sofa,2024,9,16,0,77.67353344024396
2024-09-16,Cabinet,2024,9,16,0,23.80942185233068
2024-09-16,Bed,2024,9,16,0,35.34586204023876
2024-09-16,Desk,2024,9,16,0,31.125516608942885
2024-09-17,Table,2024,9,17,0,43.52434549793192
2024-09-17,Chair,2024,9,17,0,98.4485707070707
2024-09-17,Sofa,2024,9,17,0,84.14949590321957
2024-09-17,Cabinet,2024,9,17,0,23.636196138044962
2024-09-17,Bed,2024,9,17,0,34.27905205855377
2024-09-17,Desk,2024,9,17,0,31.807683539234812
2024-09-18,Table,2024,9,18,0,43.76319272015414
2024-09-18,Chair,2024,9,18,0,85.76782864357865
2024-09-18,Sofa,2024,9,18,0,83.02708637941005
2024-09-18,Cabinet,2024,9,18,0,23.64335445378151
2024-09-18,Bed,2024,9,18,0,34.54825876851049
2024-09-18,Desk,2024,9,18,0,33.966803142219554
2024-09-19,Table,2024,9,19,0,44.83906652458652
2024-09-19,Chair,2024,9,19,0,79.44233658008659
2024-09-19,Sofa,2024,9,19,0,83.13086018893388
2024-09-19,Cabinet,2024,9,19,0,23.510245882352933
2024-09-19,Bed,2024,9,19,0,35.05328769007912
2024-09-19,Desk,2024,9,19,0,36.636258499362405
2024-09-20,Table,2024,9,20,0,46.043611632811626
2024-09-20,Chair,2024,9,20,0,77.71804329004331
2024-09-20,Sofa,2024,9,20,0,84.87810780798146
2024-09-20,Cabinet,2024,9,20,0,23.6138506442577
2024-09-20,Bed,2024,9,20,0,36.112516694408114
2024-09-20,Desk,2024,9,20,0,42.912703112315256
2024-09-21,Table,2024,9,21,1,66.99130753968255
2024-09-21,Chair,2024,9,21,1,159.83344381313134
2024-09-21,Sofa,2024,9,21,1,86.73300374574256
2024-09-21,Cabinet,2024,9,21,1,25.317379523809517
2024-09-21,Bed,2024,9,21,1,41.38862999500498
2024-09-21,Desk,2024,9,21,1,46.639499136280385
2024-09-22,Table,2024,9,22,1,72.22283253968254
2024-09-22,Chair,2024,9,22,1,164.39153111471865
2024-09-22,Sofa,2024,9,22,1,89.98729065050446
2024-09-22,Cabinet,2024,9,22,1,25.485366482683972
2024-09-22,Bed,2024,9,22,1,43.315738419913416
2024-09-22,Desk,2024,9,22,1,45.81376212329337
2024-09-23,Table,2024,9,23,0,58.94558003928822
2024-09-23,Chair,2024,9,23,0,83.70436471861471
2024-09-23,Sofa,2024,9,23,0,57.991495326019006
2024-09-23,Cabinet,2024,9,23,0,23.95329105900425
2024-09-23,Bed,2024,9,23,0,36.807428780885445
2024-09-23,Desk,2024,9,23,0,40.961214213905
2024-09-24,Table,2024,9,24,0,60.334424483732676
2024-09-24,Chair,2024,9,24,0,84.95029924242425
2024-09-24,Sofa,2024,9,24,0,76.33415939528305
2024-09-24,Cabinet,2024,9,24,0,23.916239154242348
2024-09-24,Bed,2024,9,24,0,33.289477662559314
2024-09-24,Desk,2024,9,24,0,36.367447322642136
2024-09-25,Table,2024,9,25,0,60.95047448373265
2024-09-25,Chair,2024,9,25,0,83.77770797258297
2024-09-25,Sofa,2024,9,25,0,85.41304282296649
2024-09-25,Cabinet,2024,9,25,0,24.43219080298786
2024-09-25,Bed,2024,9,25,0,33.3317850855285
2024-09-25,Desk,2024,9,25,0,37.5916728818052
2024-09-26,Table,2024,9,26,0,58.38090579325648
2024-09-26,Chair,2024,9,26,0,73.16371861471863
2024-09-26,Sofa,2024,9,26,0,78.80679758487125
2024-09-26,Cabinet,2024,9,26,0,24.924922549019605
2024-09-26,Bed,2024,9,26,0,33.99808535609128
2024-09-26,Desk,2024,9,26,0,40.82517784212266
2024-09-27,Table,2024,9,27,0,57.537889920240616
2024-09-27,Chair,2024,9,27,0,48.44963492063493
2024-09-27,Sofa,2024,9,27,0,81.37190075947443
2024-09-27,Cabinet,2024,9,27,0,25.113651596638658
2024-09-27,Bed,2024,9,27,0,35.55772821323414
2024-09-27,Desk,2024,9,27,0,40.460541268048594
2024-09-28,Table,2024,9,28,1,57.670332261904775
2024-09-28,Chair,2024,9,28,1,162.59903273809525
2024-09-28,Sofa,2024,9,28,1,88.12269093406594
2024-09-28,Cabinet,2024,9,28,1,25.16245247474746
2024-09-28,Bed,2024,9,28,1,36.923545204795204
2024-09-28,Desk,2024,9,28,1,43.921191001359745
2024-09-29,Table,2024,9,29,1,56.8484280952381
2024-09-29,Chair,2024,9,29,1,169.58832440476192
2024-09-29,Sofa,2024,9,29,1,86.48112902930401
2024-09-29,Cabinet,2024,9,29,1,25.25846104617603
2024-09-29,Bed,2024,9,29,1,38.20141823593074
2024-09-29,Desk,2024,9,29,1,45.301669940476195
2024-09-30,Table,2024,9,30,0,47.130211308574474
2024-09-30,Chair,2024,9,30,0,43.742285014005596
2024-09-30,Sofa,2024,9,30,0,66.02789862914862
2024-09-30,Cabinet,2024,9,30,0,24.22328881886088
2024-09-30,Bed,2024,9,30,0,39.478578787878774
2024-09-30,Desk,2024,9,30,0,43.2683462894161
2024-10-01,Table,2024,10,1,0,26.95821613408522
2024-10-01,Chair,2024,10,1,0,56.944883507964924
2024-10-01,Sofa,2024,10,1,0,44.499854761904764
2024-10-01,Cabinet,2024,10,1,0,22.336602642360617
2024-10-01,Bed,2024,10,1,0,27.51132157253544
2024-10-01,Desk,2024,10,1,0,26.468715482123862
2024-10-02,Table,2024,10,2,0,28.28664193961224
2024-10-02,Chair,2024,10,2,0,56.77132660653302
2024-10-02,Sofa,2024,10,2,0,42.94398730158729
2024-10-02,Cabinet,2024,10,2,0,22.247776311828403
2024-10-02,Bed,2024,10,2,0,26.78441516227903
2024-10-02,Desk,2024,10,2,0,27.43954304354879
2024-10-03,Table,2024,10,3,0,26.468622323997966
2024-10-03,Chair,2024,10,3,0,52.295212789794185
2024-10-03,Sofa,2024,10,3,0,41.15057576312577
2024-10-03,Cabinet,2024,10,3,0,22.83634546697433
2024-10-03,Bed,2024,10,3,0,27.186270789984654
2024-10-03,Desk,2024,10,3,0,27.337204509714205
2024-10-04,Table,2024,10,4,0,26.415499300909943
2024-10-04,Chair,2024,10,4,0,54.29207725865867
2024-10-04,Sofa,2024,10,4,0,41.610887487512485
2024-10-04,Cabinet,2024,10,4,0,22.794468324117194
2024-10-04,Bed,2024,10,4,0,27.450652482391348
2024-10-04,Desk,2024,10,4,0,28.01402561313564
2024-10-05,Table,2024,10,5,1,44.16847941341228
2024-10-05,Chair,2024,10,5,1,63.71087500000001
2024-10-05,Sofa,2024,10,5,1,41.20695256132756
2024-10-05,Cabinet,2024,10,5,1,21.828996130952373
2024-10-05,Bed,2024,10,5,1,30.230968698489015
2024-10-05,Desk,2024,10,5,1,31.924598744137814
2024-10-06,Table,2024,10,6,1,44.549497588015456
2024-10-06,Chair,2024,10,6,1,62.11775595238096
2024-10-06,Sofa,2024,10,6,1,42.72851982323232
2024-10-06,Cabinet,2024,10,6,1,21.936197321428562
2024-10-06,Bed,2024,10,6,1,29.749683942313823
2024-10-06,Desk,2024,10,6,1,31.10103610885642
2024-10-07,Table,2024,10,7,0,34.9111516006252
2024-10-07,Chair,2024,10,7,0,54.76013495096637
2024-10-07,Sofa,2024,10,7,0,34.989354800061065
2024-10-07,Cabinet,2024,10,7,0,22.388691652422878
2024-10-07,Bed,2024,10,7,0,27.407877465036417
2024-10-07,Desk,2024,10,7,0,28.26075465303973
2024-10-08,Table,2024,10,8,0,32.96966012086088
2024-10-08,Chair,2024,10,8,0,56.50029971977245
2024-10-08,Sofa,2024,10,8,0,37.397569085775345
2024-10-08,Cabinet,2024,10,8,0,22.31229491919195
2024-10-08,Bed,2024,10,8,0,27.437571327470277
2024-10-08,Desk,2024,10,8,0,28.17396497050005
2024-10-09,Table,2024,10,9,0,32.94041922529811
2024-10-09,Chair,2024,10,9,0,54.95211122770895
2024-10-09,Sofa,2024,10,9,0,37.13960241910868
2024-10-09,Cabinet,2024,10,9,0,22.354911868664047
2024-10-09,Bed,2024,10,9,0,26.9648610229096
2024-10-09,Desk,2024,10,9,0,27.90317460719176
2024-10-10,Table,2024,10,10,0,33.30794923293753
2024-10-10,Chair,2024,10,10,0,53.6363929737407
2024-10-10,Sofa,2024,10,10,0,39.97963022741147
2024-10-10,Cabinet,2024,10,10,0,22.31399131310849
2024-10-10,Bed,2024,10,10,0,26.30401775090382
2024-10-10,Desk,2024,10,10,0,27.390180701791618
2024-10-11,Table,2024,10,11,0,34.81725579137909
2024-10-11,Chair,2024,10,11,0,51.08976845833072
2024-10-11,Sofa,2024,10,11,0,40.16097943376067
2024-10-11,Cabinet,2024,10,11,0,21.96844657707584
2024-10-11,Bed,2024,10,11,0,25.55315269638775
2024-10-11,Desk,2024,10,11,0,26.59513488765206
2024-10-12,Table,2024,10,12,1,43.80372651658686
2024-10-12,Chair,2024,10,12,1,67.10050071456322
2024-10-12,Sofa,2024,10,12,1,46.27566875795774
2024-10-12,Cabinet,2024,10,12,1,23.003046292506507
2024-10-12,Bed,2024,10,12,1,30.40303212729738
2024-10-12,Desk,2024,10,12,1,31.23922998008803
2024-10-13,Table,2024,10,13,1,42.699097707063075
2024-10-13,Chair,2024,10,13,1,62.76474746780997
2024-10-13,Sofa,2024,10,13,1,44.71368066271963
2024-10-13,Cabinet,2024,10,13,1,23.133957959173177
2024-10-13,Bed,2024,10,13,1,29.91274251690776
2024-10-13,Desk,2024,10,13,1,30.994204953031755
2024-10-14,Table,2024,10,14,0,34.40625706574198
2024-10-14,Chair,2024,10,14,0,65.14874606147696
2024-10-14,Sofa,2024,10,14,0,36.597482900761506
2024-10-14,Cabinet,2024,10,14,0,22.115607781982032
2024-10-14,Bed,2024,10,14,0,24.90488655009727
2024-10-14,Desk,2024,10,14,0,27.814929922828846
2024-10-15,Table,2024,10,15,0,34.77139624636021
2024-10-15,Chair,2024,10,15,0,60.16607732441688
2024-10-15,Sofa,2024,10,15,0,35.33806623409484
2024-10-15,Cabinet,2024,10,15,0,22.046936591505848
2024-10-15,Bed,2024,10,15,0,25.112190149454904
2024-10-15,Desk,2024,10,15,0,27.426630905873584
2024-10-16,Table,2024,10,16,0,35.512800638806844
2024-10-16,Chair,2024,10,16,0,54.283461035477075
2024-10-16,Sofa,2024,10,16,0,36.471023376951976
2024-10-16,Cabinet,2024,10,16,0,21.98890809944236
2024-10-16,Bed,2024,10,16,0,25.199446576301007
2024-10-16,Desk,2024,10,16,0,27.78600043391499
2024-10-17,Table,2024,10,17,0,34.624444316417424
2024-10-17,Chair,2024,10,17,0,53.91225087064191
2024-10-17,Sofa,2024,10,17,0,35.59068528171388
2024-10-17,Cabinet,2024,10,17,0,21.92640919025078
2024-10-17,Bed,2024,10,17,0,25.16211641757085
2024-10-17,Desk,2024,10,17,0,27.706941721793772
2024-10-18,Table,2024,10,18,0,34.802845577901046
2024-10-18,Chair,2024,10,18,0,55.15167944207048
2024-10-18,Sofa,2024,10,18,0,29.8953117437022
2024-10-18,Cabinet,2024,10,18,0,21.78401003733352
2024-10-18,Bed,2024,10,18,0,25.23891409303215
2024-10-18,Desk,2024,10,18,0,27.61709156674049
2024-10-19,Table,2024,10,19,1,35.68032493069823
2024-10-19,Chair,2024,10,19,1,62.23620427489177
2024-10-19,Sofa,2024,10,19,1,52.06180456243104
2024-10-19,Cabinet,2024,10,19,1,22.61863101207787
2024-10-19,Bed,2024,10,19,1,30.229010805369704
2024-10-19,Desk,2024,10,19,1,31.248442281654924
2024-10-20,Table,2024,10,20,1,34.828929319876295
2024-10-20,Chair,2024,10,20,1,63.816475108225106
2024-10-20,Sofa,2024,10,20,1,54.85613908624058
2024-10-20,Cabinet,2024,10,20,1,22.53629185623371
2024-10-20,Bed,2024,10,20,1,30.192422922868214
2024-10-20,Desk,2024,10,20,1,30.95111198286874
2024-10-21,Table,2024,10,21,0,35.181434786309694
2024-10-21,Chair,2024,10,21,0,39.20653305604908
2024-10-21,Sofa,2024,10,21,0,36.428563109003555
2024-10-21,Cabinet,2024,10,21,0,21.54680004152287
2024-10-21,Bed,2024,10,21,0,25.157804648310208
2024-10-21,Desk,2024,10,21,0,29.2472705200247
2024-10-22,Table,2024,10,22,0,30.425456272749134
2024-10-22,Chair,2024,10,22,0,39.330039008430035
2024-10-22,Sofa,2024,10,22,0,39.58361018692565
2024-10-22,Cabinet,2024,10,22,0,21.849190582648415
2024-10-22,Bed,2024,10,22,0,25.896852201983457
2024-10-22,Desk,2024,10,22,0,29.320927854953407
2024-10-23,Table,2024,10,23,0,30.269225620112294
2024-10-23,Chair,2024,10,23,0,48.24807075446178
2024-10-23,Sofa,2024,10,23,0,39.42638518692564
2024-10-23,Cabinet,2024,10,23,0,21.82692641598174
2024-10-23,Bed,2024,10,23,0,25.347367586598843
2024-10-23,Desk,2024,10,23,0,30.478986805806475
2024-10-24,Table,2024,10,24,0,29.861925043189213
2024-10-24,Chair,2024,10,24,0,52.84891556809203
2024-10-24,Sofa,2024,10,24,0,38.892183917727
2024-10-24,Cabinet,2024,10,24,0,21.839191690707022
2024-10-24,Bed,2024,10,24,0,25.63177279467579
2024-10-24,Desk,2024,10,24,0,30.414144453714126
2024-10-25,Table,2024,10,25,0,29.489269098925146
2024-10-25,Chair,2024,10,25,0,54.625406257957735
2024-10-25,Sofa,2024,10,25,0,39.41795891772701
2024-10-25,Cabinet,2024,10,25,0,21.90264318072238
2024-10-25,Bed,2024,10,25,0,25.81129745215281
2024-10-25,Desk,2024,10,25,0,30.577715551597727
2024-10-26,Table,2024,10,26,1,37.855212576143884
2024-10-26,Chair,2024,10,26,1,66.9417050865801
2024-10-26,Sofa,2024,10,26,1,47.321509955648956
2024-10-26,Cabinet,2024,10,26,1,22.969368214285705
2024-10-26,Bed,2024,10,26,1,31.705356908369417
2024-10-26,Desk,2024,10,26,1,28.910061896936792
2024-10-27,Table,2024,10,27,1,37.68111075074706
2024-10-27,Chair,2024,10,27,1,74.17173611111112
2024-10-27,Sofa,2024,10,27,1,50.30440797152196
2024-10-27,Cabinet,2024,10,27,1,22.9234863095238
2024-10-27,Bed,2024,10,27,1,31.886804844877346
2024-10-27,Desk,2024,10,27,1,29.662971377907212
2024-10-28,Table,2024,10,28,0,33.541734211119376
2024-10-28,Chair,2024,10,28,0,50.272670995671
2024-10-28,Sofa,2024,10,28,0,37.92661587301588
2024-10-28,Cabinet,2024,10,28,0,22.002684732444546
2024-10-28,Bed,2024,10,28,0,28.153837268967887
2024-10-28,Desk,2024,10,28,0,27.462787819633284
2024-10-29,Table,2024,10,29,0,33.301097374526854
2024-10-29,Chair,2024,10,29,0,59.257551984126984
2024-10-29,Sofa,2024,10,29,0,38.37089920634922
2024-10-29,Cabinet,2024,10,29,0,21.846376240381066
2024-10-29,Bed,2024,10,29,0,28.061839955387228
2024-10-29,Desk,2024,10,29,0,27.089371801258395
2024-10-30,Table,2024,10,30,0,33.54926776413724
2024-10-30,Chair,2024,10,30,0,60.05196071428571
2024-10-30,Sofa,2024,10,30,0,39.8384392857143
2024-10-30,Cabinet,2024,10,30,0,21.69791334355567
2024-10-30,Bed,2024,10,30,0,28.343843166065437
2024-10-30,Desk,2024,10,30,0,26.627208129860342
2024-10-31,Table,2024,10,31,0,32.74847275217474
2024-10-31,Chair,2024,10,31,0,67.39790912698412
2024-10-31,Sofa,2024,10,31,0,45.71642500000001
2024-10-31,Cabinet,2024,10,31,0,22.37317723831723
2024-10-31,Bed,2024,10,31,0,28.57285439991381
2024-10-31,Desk,2024,10,31,0,27.132793077551533
2024-11-01,Table,2024,11,1,0,29.436690574922167
2024-11-01,Chair,2024,11,1,0,52.09200281954887
2024-11-01,Sofa,2024,11,1,0,69.6981870644344
2024-11-01,Cabinet,2024,11,1,0,21.92509112474515
2024-11-01,Bed,2024,11,1,0,27.312674595371856
2024-11-01,Desk,2024,11,1,0,26.708441284373784
2024-11-02,Table,2024,11,2,1,45.792175404317895
2024-11-02,Chair,2024,11,2,1,62.1887939901838
2024-11-02,Sofa,2024,11,2,1,83.93962541380188
2024-11-02,Cabinet,2024,11,2,1,21.72400747783261
2024-11-02,Bed,2024,11,2,1,29.83576979041611
2024-11-02,Desk,2024,11,2,1,31.758512557870375
2024-11-03,Table,2024,11,3,1,46.11442619796869
2024-11-03,Chair,2024,11,3,1,64.2580558949457
2024-11-03,Sofa,2024,11,3,1,80.5102377153892
2024-11-03,Cabinet,2024,11,3,1,21.721207477832614
2024-11-03,Bed,2024,11,3,1,29.63445789918234
2024-11-03,Desk,2024,11,3,1,31.735324178541376
2024-11-04,Table,2024,11,4,0,28.402108037280563
2024-11-04,Chair,2024,11,4,0,54.99624680424635
2024-11-04,Sofa,2024,11,4,0,55.086601442350435
2024-11-04,Cabinet,2024,11,4,0,22.241807919721204
2024-11-04,Bed,2024,11,4,0,27.587440171462426
2024-11-04,Desk,2024,11,4,0,29.301025146557695
2024-11-05,Table,2024,11,5,0,28.11187521982024
2024-11-05,Chair,2024,11,5,0,58.439857915357464
2024-11-05,Sofa,2024,11,5,0,53.40312763282662
2024-11-05,Cabinet,2024,11,5,0,21.607950912251564
2024-11-05,Bed,2024,11,5,0,26.48608926294112
2024-11-05,Desk,2024,11,5,0,29.38801953609431
2024-11-06,Table,2024,11,6,0,34.521514574274235
2024-11-06,Chair,2024,11,6,0,55.60690481290436
2024-11-06,Sofa,2024,11,6,0,51.39041395402178
2024-11-06,Cabinet,2024,11,6,0,21.761953928124576
2024-11-06,Bed,2024,11,6,0,27.21230910304255
2024-11-06,Desk,2024,11,6,0,29.226290978193873
2024-11-07,Table,2024,11,7,0,37.366113057000675
2024-11-07,Chair,2024,11,7,0,53.702892908142445
2024-11-07,Sofa,2024,11,7,0,50.31894060592285
2024-11-07,Cabinet,2024,11,7,0,21.94765467013618
2024-11-07,Bed,2024,11,7,0,27.73959461683431
2024-11-07,Desk,2024,11,7,0,29.291214984750813
2024-11-08,Table,2024,11,8,0,36.6307279166965
2024-11-08,Chair,2024,11,8,0,56.580904812904365
2024-11-08,Sofa,2024,11,8,0,51.54560251068476
2024-11-08,Cabinet,2024,11,8,0,21.98105528344989
2024-11-08,Bed,2024,11,8,0,28.022469220008915
2024-11-08,Desk,2024,11,8,0,29.02826777297137
2024-11-09,Table,2024,11,9,1,48.64930205266955
2024-11-09,Chair,2024,11,9,1,70.53638724415205
2024-11-09,Sofa,2024,11,9,1,88.42927184237332
2024-11-09,Cabinet,2024,11,9,1,22.81232869744697
2024-11-09,Bed,2024,11,9,1,30.269990244226992
2024-11-09,Desk,2024,11,9,1,30.19076025998443
2024-11-10,Table,2024,11,10,1,47.56933612193362
2024-11-10,Chair,2024,11,10,1,68.80421065685047
2024-11-10,Sofa,2024,11,10,1,88.88771729691878
2024-11-10,Cabinet,2024,11,10,1,22.672172864113637
2024-11-10,Bed,2024,11,10,1,30.345370006131756
2024-11-10,Desk,2024,11,10,1,31.0764622486208
2024-11-11,Table,2024,11,11,0,35.0543300321907
2024-11-11,Chair,2024,11,11,0,49.79099855146265
2024-11-11,Sofa,2024,11,11,0,58.89795747698443
2024-11-11,Cabinet,2024,11,11,0,21.96106371451159
2024-11-11,Bed,2024,11,11,0,26.712719586323637
2024-11-11,Desk,2024,11,11,0,28.262549470916074
2024-11-12,Table,2024,11,12,0,36.30663083305651
2024-11-12,Chair,2024,11,12,0,42.94784378955787
2024-11-12,Sofa,2024,11,12,0,55.24766585019017
2024-11-12,Cabinet,2024,11,12,0,21.917122430240298
2024-11-12,Bed,2024,11,12,0,26.629073884966175
2024-11-12,Desk,2024,11,12,0,28.337587529617814
2024-11-13,Table,2024,11,13,0,36.67542208921414
2024-11-13,Chair,2024,11,13,0,46.530133291722386
2024-11-13,Sofa,2024,11,13,0,56.53207657270352
2024-11-13,Cabinet,2024,11,13,0,21.973518620716487
2024-11-13,Bed,2024,11,13,0,26.307382666299656
2024-11-13,Desk,2024,11,13,0,28.193879691674134
2024-11-14,Table,2024,11,14,0,35.84169113350318
2024-11-14,Chair,2024,11,14,0,47.08562138696048
2024-11-14,Sofa,2024,11,14,0,56.15423371556068
2024-11-14,Cabinet,2024,11,14,0,22.296759880606018
2024-11-14,Bed,2024,11,14,0,26.44138462644478
2024-11-14,Desk,2024,11,14,0,28.3213713583408
2024-11-15,Table,2024,11,15,0,34.01878489865726
2024-11-15,Chair,2024,11,15,0,42.45832442667438
2024-11-15,Sofa,2024,11,15,0,58.72194104156801
2024-11-15,Cabinet,2024,11,15,0,22.22932025571258
2024-11-15,Bed,2024,11,15,0,26.632640606754794
2024-11-15,Desk,2024,11,15,0,28.676813818658257
2024-11-16,Table,2024,11,16,1,42.183249959325394
2024-11-16,Chair,2024,11,16,1,85.45820786103515
2024-11-16,Sofa,2024,11,16,1,61.053002213064694
2024-11-16,Cabinet,2024,11,16,1,22.810092566837042
2024-11-16,Bed,2024,11,16,1,29.149998572498603
2024-11-16,Desk,2024,11,16,1,30.602317975816785
2024-11-17,Table,2024,11,17,1,39.28840044874338
2024-11-17,Chair,2024,11,17,1,77.84964833722563
2024-11-17,Sofa,2024,11,17,1,66.48473534798535
2024-11-17,Cabinet,2024,11,17,1,22.664031852551325
2024-11-17,Bed,2024,11,17,1,29.325792410033614
2024-11-17,Desk,2024,11,17,1,31.04080160676916
2024-11-18,Table,2024,11,18,0,35.385168683402405
2024-11-18,Chair,2024,11,18,0,49.366496684971644
2024-11-18,Sofa,2024,11,18,0,64.92324723477094
2024-11-18,Cabinet,2024,11,18,0,21.797216988021216
2024-11-18,Bed,2024,11,18,0,27.141162851719972
2024-11-18,Desk,2024,11,18,0,27.60690747299015
2024-11-19,Table,2024,11,19,0,35.13861097259872
2024-11-19,Chair,2024,11,19,0,51.29566082638576
2024-11-19,Sofa,2024,11,19,0,70.53195358397728
2024-11-19,Cabinet,2024,11,19,0,21.679551432465654
2024-11-19,Bed,2024,11,19,0,27.04177944019685
2024-11-19,Desk,2024,11,19,0,27.633524211495896
2024-11-20,Table,2024,11,20,0,35.89463708285114
2024-11-20,Chair,2024,11,20,0,56.43515881377851
2024-11-20,Sofa,2024,11,20,0,64.94217949674282
2024-11-20,Cabinet,2024,11,20,0,21.739322594780038
2024-11-20,Bed,2024,11,20,0,26.83307861602103
2024-11-20,Desk,2024,11,20,0,28.56847820979229
2024-11-21,Table,2024,11,21,0,36.15734426233832
2024-11-21,Chair,2024,11,21,0,50.669800082629145
2024-11-21,Sofa,2024,11,21,0,64.22316698507149
2024-11-21,Cabinet,2024,11,21,0,21.725332899636474
2024-11-21,Bed,2024,11,21,0,26.563529052186183
2024-11-21,Desk,2024,11,21,0,29.728292895964646
2024-11-22,Table,2024,11,22,0,35.06800411580164
2024-11-22,Chair,2024,11,22,0,51.058633415962476
2024-11-22,Sofa,2024,11,22,0,68.55504103112348
2024-11-22,Cabinet,2024,11,22,0,21.846685280588858
2024-11-22,Bed,2024,11,22,0,26.310962077887158
2024-11-22,Desk,2024,11,22,0,30.235941842470215
2024-11-23,Table,2024,11,23,1,45.13012251970957
2024-11-23,Chair,2024,11,23,1,61.68048857037271
2024-11-23,Sofa,2024,11,23,1,80.6175416971917
2024-11-23,Cabinet,2024,11,23,1,22.27432633583119
